location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_workplaces,mobility_residential,search_trends_abdominal_obesity,search_trends_abdominal_pain,search_trends_acne,search_trends_alcoholism,search_trends_allergy,search_trends_anemia,search_trends_anxiety,search_trends_arthritis,search_trends_asthma,search_trends_attention_deficit_hyperactivity_disorder,search_trends_autoimmune_disease,search_trends_back_pain,search_trends_bleeding,search_trends_bloating,search_trends_bone_fracture,search_trends_bruise,search_trends_burn,search_trends_candidiasis,search_trends_chest_pain,search_trends_common_cold,search_trends_constipation,search_trends_cough,search_trends_cramp,search_trends_dementia,search_trends_depression,search_trends_dermatitis,search_trends_diabetes,search_trends_diarrhea,search_trends_dizziness,search_trends_epilepsy,search_trends_erectile_dysfunction,search_trends_fatigue,search_trends_fever,search_trends_flatulence,search_trends_gastroesophageal_reflux_disease,search_trends_hair_loss,search_trends_hay_fever,search_trends_headache,search_trends_heart_arrhythmia,search_trends_heartburn,search_trends_hypertension,search_trends_hypothyroidism,search_trends_infection,search_trends_inflammation,search_trends_insomnia,search_trends_itch,search_trends_knee_pain,search_trends_low_back_pain,search_trends_major_depressive_disorder,search_trends_migraine,search_trends_myocardial_infarction,search_trends_nausea,search_trends_obesity,search_trends_pain,search_trends_panic_attack,search_trends_paresthesia,search_trends_perspiration,search_trends_psychosis,search_trends_scar,search_trends_sinusitis,search_trends_skin_condition,search_trends_skin_rash,search_trends_skin_ulcer,search_trends_sleep_disorder,search_trends_sore_throat,search_trends_stroke,search_trends_swelling,search_trends_type_2_diabetes,search_trends_urinary_tract_infection,search_trends_vaginal_discharge,search_trends_vomiting,search_trends_weight_gain,search_trends_xeroderma,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_SC_45043,2022-04-27,ChIJe4TinDsoAIkRTg5TEkAlSpM,Q505980,geoId/45043,US,United States of America,SC,South Carolina,45043,Georgetown County,US,USA,2,0,0,15847,225,1,34040,61826,29318,32508,5911,6911,6021,5737,6661,8638,10954,7874,3119,2532508,33.41,-79.3,2681,76.264286,24,6,,-2,1,2.54,5.19,8.83,4.53,13.91,2.54,7.84,6.85,2.32,3.53,2.87,6.07,3.64,2.1,3.75,,3.42,2.87,,9.83,3.42,6.29,4.2,3.09,4.42,2.76,11.59,3.75,1.88,3.87,4.09,4.75,3.87,1.88,4.09,4.2,1.66,3.75,2.98,3.2,9.16,2.65,26.61,6.4,3.42,11.59,3.31,4.31,6.4,3.98,3.64,1.66,6.18,46.6,,2.54,,2.87,2.76,1.99,4.97,11.37,2.32,2.1,1.66,4.64,5.96,5.96,6.4,2.65,2.98,3.2,2.87,18.777778,13.866667,23.133333,2.032,11.048611,61.288847
US_SC_45043,2022-04-28,ChIJe4TinDsoAIkRTg5TEkAlSpM,Q505980,geoId/45043,US,United States of America,SC,South Carolina,45043,Georgetown County,US,USA,2,28,1,15875,226,1,34041,61826,29318,32508,5911,6911,6021,5737,6661,8638,10954,7874,3119,2532508,33.41,-79.3,2681,76.264286,23,1,,-4,-1,2.41,4.59,6.23,4.81,15.2,,7.55,5.91,2.95,4.16,1.64,5.69,3.39,2.41,4.27,,,2.52,,7.66,4.59,4.48,4.05,3.28,3.61,2.84,11.92,5.03,1.64,2.84,3.5,4.7,2.52,2.52,4.59,4.48,3.61,3.5,3.17,4.16,10.5,2.73,24.61,7.22,4.27,9.3,,1.86,5.47,4.81,1.86,2.62,7.98,39.7,2.3,1.75,2.08,2.3,2.41,,5.69,8.31,,1.53,,4.48,7.33,6.78,6.45,2.52,2.73,3.28,1.75,15.85,8.661111,23.461111,0.0,6.506944,54.830594
US_SC_45043,2022-04-29,ChIJe4TinDsoAIkRTg5TEkAlSpM,Q505980,geoId/45043,US,United States of America,SC,South Carolina,45043,Georgetown County,US,USA,2,0,0,15875,226,4,34045,61826,29318,32508,5911,6911,6021,5737,6661,8638,10954,7874,3119,2532508,33.41,-79.3,2681,76.264286,26,1,96,-2,-1,1.83,4.81,7.44,4.58,14.88,2.86,4.58,6.41,2.29,2.75,,7.55,4.23,2.52,4.46,,2.4,3.66,1.83,9.5,4.35,5.72,2.86,2.17,4.23,1.95,10.76,6.29,,2.52,4.58,4.46,2.98,2.86,5.04,4.69,3.2,3.55,3.32,1.83,9.15,1.6,22.54,5.95,3.78,9.61,2.06,2.86,3.89,5.61,2.75,3.32,6.07,39.14,,1.95,,2.4,2.52,2.29,5.04,8.01,,3.2,1.95,5.04,7.67,6.41,5.04,3.09,2.4,2.98,2.4,17.533333,10.255556,23.622222,0.0,10.298611,63.687826
US_SC_45043,2022-04-30,ChIJe4TinDsoAIkRTg5TEkAlSpM,Q505980,geoId/45043,US,United States of America,SC,South Carolina,45043,Georgetown County,US,USA,2,0,0,15875,226,0,34045,61826,29318,32508,5911,6911,6021,5737,6661,8638,10954,7874,3119,2532508,33.41,-79.3,2681,76.264286,25,8,133,-5,-1,2.54,4.06,5.33,4.95,14.09,,8.38,6.86,2.67,2.54,2.67,5.46,4.19,3.43,4.7,,2.54,3.17,2.41,7.11,5.21,4.95,4.7,2.29,5.08,3.68,8.51,4.44,,1.9,5.71,4.06,3.3,2.67,3.17,4.19,2.03,2.29,2.29,2.03,9.27,1.9,22.85,4.57,3.05,7.62,,3.43,3.94,3.68,,1.9,4.06,40.37,,1.78,,,3.43,,4.19,8.0,,2.41,,3.05,7.87,5.71,4.95,3.68,2.41,3.17,,19.766667,12.9,25.316667,0.0,13.263889,66.719164
US_SC_45043,2022-05-01,ChIJe4TinDsoAIkRTg5TEkAlSpM,Q505980,geoId/45043,US,United States of America,SC,South Carolina,45043,Georgetown County,US,USA,2,0,0,15875,226,0,34045,61826,29318,32508,5911,6911,6021,5737,6661,8638,10954,7874,3119,2532508,33.41,-79.3,2681,76.264286,43,15,,-3,0,2.7,5.89,5.64,4.91,13.74,2.21,6.99,8.22,1.84,2.33,2.08,5.64,3.07,2.58,2.58,3.31,2.45,2.82,,8.96,4.91,5.52,4.05,2.08,4.17,2.33,7.85,4.91,2.58,1.72,3.8,5.52,3.68,2.33,4.29,5.4,1.84,6.38,2.45,2.94,9.57,2.33,19.87,4.78,4.54,8.1,2.21,3.31,3.93,3.68,2.33,,3.8,41.22,,2.94,1.96,2.08,3.31,2.45,2.7,9.81,,1.96,,2.58,7.24,4.91,5.52,1.72,3.8,2.7,2.08,20.705556,14.577778,26.3,0.0,15.479167,72.480365
US_SC_45043,2022-05-02,ChIJe4TinDsoAIkRTg5TEkAlSpM,Q505980,geoId/45043,US,United States of America,SC,South Carolina,45043,Georgetown County,US,USA,2,0,0,15875,226,0,34045,61826,29318,32508,5911,6911,6021,5737,6661,8638,10954,7874,3119,2532508,33.41,-79.3,2681,76.264286,20,3,,-5,1,2.98,5.53,6.59,5.53,15.21,4.04,6.7,7.87,2.45,4.36,2.55,8.83,3.3,2.13,3.72,1.91,2.45,3.4,2.02,7.98,4.25,4.89,3.19,3.51,5.11,1.81,12.87,6.28,,3.19,3.72,5.64,2.98,,6.59,5.42,,3.72,2.77,4.47,10.53,3.08,24.99,4.79,3.94,10.42,2.87,4.15,4.79,3.94,3.51,1.81,6.38,43.07,,3.72,2.23,,3.08,2.77,5.74,8.72,,,,4.36,7.23,5.74,5.64,2.77,2.02,4.25,2.23,22.894444,17.705556,28.016667,0.0,18.305556,75.449485
US_SC_45043,2022-05-03,ChIJe4TinDsoAIkRTg5TEkAlSpM,Q505980,geoId/45043,US,United States of America,SC,South Carolina,45043,Georgetown County,US,USA,2,42,1,15917,227,211,34256,61826,29318,32508,5911,6911,6021,5737,6661,8638,10954,7874,3119,2532508,33.41,-79.3,2681,76.264286,27,3,,-9,1,2.27,4.76,7.04,4.0,14.07,3.14,8.55,7.14,1.95,5.09,2.6,6.6,4.22,1.51,3.25,1.73,2.17,3.57,1.84,8.34,3.57,5.95,3.36,3.46,4.66,2.17,11.8,4.33,,2.27,6.39,6.82,4.87,,6.17,6.17,1.62,4.66,2.71,3.79,11.47,2.71,28.04,8.34,3.9,10.5,2.17,2.81,6.82,4.0,2.27,1.51,6.5,42.65,1.73,3.57,2.27,3.14,2.49,2.92,5.74,8.44,2.27,2.81,2.38,2.92,9.2,5.63,6.39,3.46,4.22,4.0,2.06,23.638889,19.75,28.294444,0.0,19.340278,76.600875
US_SC_45043,2022-05-04,ChIJe4TinDsoAIkRTg5TEkAlSpM,Q505980,geoId/45043,US,United States of America,SC,South Carolina,45043,Georgetown County,US,USA,2,0,0,15917,227,0,34256,61826,29318,32508,5911,6911,6021,5737,6661,8638,10954,7874,3119,2532508,33.41,-79.3,2681,76.264286,21,8,,-2,2,2.67,4.92,5.88,4.81,15.19,3.85,9.41,5.46,4.17,3.96,,5.99,3.53,1.93,3.96,1.71,2.67,3.53,1.71,8.56,3.42,6.2,3.53,,4.71,3.1,13.37,4.49,2.67,3.21,4.38,4.38,3.64,2.03,5.13,4.6,2.67,4.28,3.53,3.32,11.98,3.42,23.0,8.66,3.74,9.09,1.82,2.14,7.06,2.46,4.38,1.82,7.7,44.39,,2.89,3.21,1.5,2.25,2.78,3.74,9.41,,2.35,,3.21,7.38,6.31,5.46,2.67,1.93,3.96,2.03,23.422222,19.722222,28.288889,0.036286,19.902778,80.401753
US_SC_45043,2022-05-05,ChIJe4TinDsoAIkRTg5TEkAlSpM,Q505980,geoId/45043,US,United States of America,SC,South Carolina,45043,Georgetown County,US,USA,2,0,0,15917,227,0,34256,61826,29318,32508,5911,6911,6021,5737,6661,8638,10954,7874,3119,2532508,33.41,-79.3,2681,76.264286,20,4,,-6,-1,3.28,3.72,8.2,6.89,14.66,3.39,7.44,7.88,3.72,3.39,,6.56,2.95,2.52,1.64,,2.52,4.48,2.52,8.2,6.23,5.36,2.62,3.94,4.48,1.75,12.36,4.81,2.73,3.72,3.39,5.03,3.39,1.86,6.12,3.39,1.86,4.48,2.52,3.72,11.7,1.53,24.83,6.67,2.95,11.59,1.97,3.5,6.78,4.16,3.94,1.97,6.02,41.12,,1.86,2.73,2.62,1.97,2.19,5.25,9.52,,,1.53,2.84,6.78,6.45,7.77,2.41,2.95,3.61,1.75,24.527778,20.65,29.483333,0.9906,19.722222,74.545111
US_SC_45043,2022-05-06,ChIJe4TinDsoAIkRTg5TEkAlSpM,Q505980,geoId/45043,US,United States of America,SC,South Carolina,45043,Georgetown County,US,USA,2,0,0,15917,227,1,34257,61826,29318,32508,5911,6911,6021,5737,6661,8638,10954,7874,3119,2532508,33.41,-79.3,2681,76.264286,19,3,71,-2,0,1.93,4.2,5.9,6.02,13.74,2.61,7.61,7.49,2.73,3.97,,6.7,4.2,1.93,4.32,2.04,,2.27,,10.79,3.41,6.47,3.41,3.86,3.52,2.5,8.29,6.58,2.5,3.63,3.18,5.45,3.75,2.5,4.77,4.2,2.61,3.63,2.95,2.84,15.33,2.16,23.05,7.38,3.07,9.2,1.7,3.97,5.45,4.43,3.86,2.27,4.32,41.56,2.04,2.61,2.27,1.93,1.93,2.16,4.66,10.45,2.16,2.04,2.5,4.09,6.81,5.11,4.43,2.84,2.95,4.54,1.93,24.361111,20.844444,29.105556,0.338667,20.472222,78.662169
US_SC_45043,2022-05-07,ChIJe4TinDsoAIkRTg5TEkAlSpM,Q505980,geoId/45043,US,United States of America,SC,South Carolina,45043,Georgetown County,US,USA,2,0,0,15917,227,0,34257,61826,29318,32508,5911,6911,6021,5737,6661,8638,10954,7874,3119,2532508,33.41,-79.3,2681,76.264286,27,17,140,-2,-1,2.13,4.51,7.77,5.89,15.41,2.0,5.39,7.39,,3.01,,4.89,5.01,2.76,2.76,,,2.38,,8.64,4.63,4.26,4.26,2.63,4.26,2.5,9.02,5.64,1.75,2.38,2.63,5.64,4.13,2.25,5.26,4.13,2.0,2.88,2.38,2.88,9.77,1.75,18.54,7.01,3.26,10.9,,3.01,,3.38,2.5,1.88,4.26,37.46,,2.25,1.75,,2.25,1.75,4.51,8.39,,2.13,1.88,3.13,7.52,4.89,4.51,2.88,4.01,3.13,2.25,22.8,19.444444,25.683333,0.0635,16.4375,67.892722
US_SC_45043,2022-05-08,ChIJe4TinDsoAIkRTg5TEkAlSpM,Q505980,geoId/45043,US,United States of America,SC,South Carolina,45043,Georgetown County,US,USA,2,0,0,15917,227,0,34257,61826,29318,32508,5911,6911,6021,5737,6661,8638,10954,7874,3119,2532508,33.41,-79.3,2681,76.264286,42,20,96,-7,-1,2.46,3.68,5.89,6.14,11.66,,7.49,5.64,2.33,4.54,,5.03,4.66,,3.07,3.19,,2.58,1.84,8.59,5.03,5.89,3.68,3.56,5.16,,7.86,2.46,2.21,2.21,5.16,4.54,5.28,2.58,3.56,5.64,3.07,5.03,3.68,2.7,8.71,,18.41,6.26,2.33,10.19,,3.81,5.52,3.44,,3.68,3.44,40.5,1.84,2.21,,1.72,1.84,1.96,5.16,9.94,,,3.31,4.17,5.77,4.79,5.03,4.91,4.05,2.94,,16.044444,13.05,21.455556,0.471714,10.729167,71.40181
US_SC_45043,2022-05-09,ChIJe4TinDsoAIkRTg5TEkAlSpM,Q505980,geoId/45043,US,United States of America,SC,South Carolina,45043,Georgetown County,US,USA,2,0,0,15917,227,0,34257,61826,29318,32508,5911,6911,6021,5737,6661,8638,10954,7874,3119,2532508,33.41,-79.3,2681,76.264286,21,2,,-7,1,2.91,5.39,7.23,5.5,14.03,3.34,9.17,8.52,2.16,2.7,1.51,4.96,3.99,2.48,3.99,2.16,2.27,2.81,1.62,10.46,2.59,5.72,3.24,2.81,3.88,2.37,10.9,4.86,2.05,3.02,3.99,4.64,3.02,1.51,4.86,4.53,2.48,3.24,2.59,3.78,9.6,1.94,24.81,6.58,2.37,10.79,,3.88,3.02,3.67,2.05,2.16,4.1,42.51,,1.94,,1.83,2.27,2.37,3.24,9.28,1.51,,,3.24,7.66,5.72,4.75,2.81,2.91,1.94,2.37,14.466667,9.394444,21.994444,0.0,6.388889,58.862081
US_SC_45043,2022-05-10,ChIJe4TinDsoAIkRTg5TEkAlSpM,Q505980,geoId/45043,US,United States of America,SC,South Carolina,45043,Georgetown County,US,USA,2,0,0,15917,227,30,34287,61826,29318,32508,5911,6911,6021,5737,6661,8638,10954,7874,3119,2532508,33.41,-79.3,2681,76.264286,23,2,,-11,2,2.6,5.75,7.59,5.75,15.72,2.93,7.59,5.85,2.49,4.23,1.52,6.94,5.64,1.84,4.23,2.71,2.93,3.25,1.52,9.11,3.25,4.88,3.79,3.36,4.12,2.82,12.46,4.12,1.63,3.47,5.09,4.77,3.04,3.58,3.69,5.2,2.38,5.09,2.38,3.69,11.06,3.47,23.09,7.8,4.23,11.06,1.84,3.79,4.34,5.2,2.93,2.28,5.42,44.22,,3.04,2.38,2.17,1.73,2.06,3.14,8.13,1.73,1.84,1.95,3.9,8.24,7.26,5.31,2.82,3.69,4.23,2.17,16.95,8.833333,25.044444,0.0,7.409722,53.73399
US_SC_45043,2022-05-11,ChIJe4TinDsoAIkRTg5TEkAlSpM,Q505980,geoId/45043,US,United States of America,SC,South Carolina,45043,Georgetown County,US,USA,2,41,0,15958,227,1,34288,61826,29318,32508,5911,6911,6021,5737,6661,8638,10954,7874,3119,2532508,33.41,-79.3,2681,76.264286,21,7,,-1,1,3.86,6.83,7.71,4.41,15.98,3.97,9.26,4.96,2.98,2.31,1.87,5.4,5.07,2.75,3.75,2.54,2.98,3.2,,10.58,4.74,7.16,4.08,2.09,3.75,2.98,10.36,6.17,2.09,2.98,3.86,8.27,3.64,2.2,4.19,4.3,1.87,5.4,4.08,3.97,11.35,2.2,27.22,6.72,4.85,9.92,1.87,3.31,4.52,4.96,3.42,2.54,5.84,43.09,,2.98,2.42,1.87,3.42,3.42,4.41,9.37,2.54,2.31,2.54,4.19,6.72,5.4,4.3,2.09,3.2,3.86,2.31,19.561111,13.211111,26.111111,0.0,8.770833,50.091069
US_SC_45043,2022-05-12,ChIJe4TinDsoAIkRTg5TEkAlSpM,Q505980,geoId/45043,US,United States of America,SC,South Carolina,45043,Georgetown County,US,USA,2,0,0,15958,227,2,34290,61826,29318,32508,5911,6911,6021,5737,6661,8638,10954,7874,3119,2532508,33.41,-79.3,2681,76.264286,15,1,,-7,2,1.55,4.46,7.67,6.22,15.54,3.31,8.39,7.46,2.69,3.63,3.52,5.08,3.63,2.69,2.9,1.45,3.11,2.8,1.66,8.7,4.14,5.8,3.83,2.38,4.66,3.11,13.47,4.25,1.97,3.52,3.42,3.52,3.83,1.66,5.08,4.76,2.49,3.73,2.38,2.8,10.67,2.17,23.52,7.56,3.0,9.63,1.45,2.9,3.94,5.28,2.49,1.66,5.39,44.13,,3.0,2.07,1.86,,2.9,4.56,5.91,1.76,2.59,2.17,4.76,6.73,4.76,4.97,2.69,3.0,3.31,2.9,19.222222,16.633333,23.572222,0.6604,13.902778,71.725249
US_SC_45043,2022-05-13,ChIJe4TinDsoAIkRTg5TEkAlSpM,Q505980,geoId/45043,US,United States of America,SC,South Carolina,45043,Georgetown County,US,USA,2,0,0,15958,227,1,34291,61826,29318,32508,5911,6911,6021,5737,6661,8638,10954,7874,3119,2532508,33.41,-79.3,2681,76.264286,16,0,62,-2,1,2.66,3.41,7.25,5.65,14.49,3.62,8.84,5.54,,4.37,2.13,4.26,4.16,1.92,4.9,2.56,2.24,3.73,1.6,8.52,4.9,5.22,2.66,2.98,4.69,3.62,11.51,5.11,,3.3,3.52,4.16,2.88,1.49,4.58,4.58,1.6,3.73,3.94,2.56,9.38,,24.29,5.86,2.66,9.7,1.81,2.02,4.26,3.83,2.13,2.02,5.65,37.29,,1.49,1.49,2.02,2.02,1.81,5.43,7.67,1.92,1.92,2.45,2.98,5.54,6.29,4.26,2.34,3.09,3.62,2.24,20.116667,18.1,22.661111,1.4224,18.319444,89.656314
US_SC_45043,2022-05-14,ChIJe4TinDsoAIkRTg5TEkAlSpM,Q505980,geoId/45043,US,United States of America,SC,South Carolina,45043,Georgetown County,US,USA,2,,,,,0,34291,61826,29318,32508,5911,6911,6021,5737,6661,8638,10954,7874,3119,2532508,33.41,-79.3,2681,76.264286,19,8,136,-3,0,2.74,5.86,4.36,5.86,16.45,2.62,8.1,5.73,2.74,,,6.36,4.86,2.62,2.37,2.37,1.87,2.49,,8.85,3.86,4.74,2.99,2.37,3.61,2.49,10.96,4.11,1.99,2.99,4.36,5.86,2.74,2.87,4.86,5.23,1.74,4.24,,3.12,9.1,2.12,19.44,4.49,2.87,10.96,,4.11,2.99,3.12,2.87,2.87,5.73,42.99,1.99,3.61,2.12,1.87,2.74,,5.11,9.72,2.37,,2.74,2.74,6.11,4.36,2.99,3.24,2.99,2.49,2.87,21.166667,17.361111,26.111111,0.22225,18.236111,83.670098
US_SC_45043,2022-05-15,ChIJe4TinDsoAIkRTg5TEkAlSpM,Q505980,geoId/45043,US,United States of America,SC,South Carolina,45043,Georgetown County,US,USA,2,,,,,0,34291,61826,29318,32508,5911,6911,6021,5737,6661,8638,10954,7874,3119,2532508,33.41,-79.3,2681,76.264286,31,13,,-6,0,1.66,5.35,6.77,4.99,14.49,,6.18,7.84,2.02,2.5,,5.46,3.56,2.97,2.97,,4.16,3.09,,10.69,3.92,4.87,3.33,1.66,4.04,2.38,7.25,5.23,,2.26,3.56,6.3,4.75,2.85,5.94,5.94,,3.8,2.02,3.45,9.27,,21.74,4.99,3.56,11.88,,3.68,3.68,4.28,,4.28,5.7,41.82,,2.38,2.85,1.78,2.14,1.9,4.28,7.96,2.5,,2.61,5.35,8.08,4.16,3.92,2.38,4.4,3.92,2.5,22.438889,17.133333,28.427778,0.056444,18.215278,77.098517
US_SC_45043,2022-05-16,ChIJe4TinDsoAIkRTg5TEkAlSpM,Q505980,geoId/45043,US,United States of America,SC,South Carolina,45043,Georgetown County,US,USA,2,,,,,0,34291,61826,29318,32508,5911,6911,6021,5737,6661,8638,10954,7874,3119,2532508,33.41,-79.3,2681,76.264286,25,6,,-8,1,1.53,4.3,6.96,5.22,14.12,2.86,8.08,7.26,1.84,3.38,1.74,6.24,4.91,2.35,4.81,2.35,1.94,3.17,1.53,10.02,3.58,2.97,4.4,2.76,5.22,1.74,11.46,5.93,1.94,2.86,4.4,5.83,3.17,1.84,4.09,4.09,2.15,3.17,2.76,3.17,10.94,,24.65,6.75,4.81,10.84,2.25,2.97,4.6,4.5,2.86,2.66,6.24,41.63,,2.66,2.25,,3.07,3.07,5.73,9.92,,3.07,5.01,3.48,7.26,5.32,5.83,2.97,7.16,4.19,2.35,24.127778,19.822222,29.161111,0.0,20.055556,77.562734
US_SC_45043,2022-05-17,ChIJe4TinDsoAIkRTg5TEkAlSpM,Q505980,geoId/45043,US,United States of America,SC,South Carolina,45043,Georgetown County,US,USA,2,,,,,44,34335,61826,29318,32508,5911,6911,6021,5737,6661,8638,10954,7874,3119,2532508,33.41,-79.3,2681,76.264286,27,2,,-10,0,2.69,7.44,7.33,4.85,15.2,3.88,10.89,7.12,2.8,3.02,2.69,5.93,3.88,2.69,3.45,2.59,4.21,2.48,1.62,9.81,4.42,4.53,3.02,2.91,5.17,3.45,11.97,5.17,2.05,2.8,4.53,3.99,4.85,2.69,3.67,3.56,1.62,3.77,2.8,2.91,11.21,2.59,22.53,6.9,3.23,11.43,1.73,4.74,4.64,4.31,2.26,1.94,6.47,47.12,2.16,2.37,3.88,2.69,1.94,2.69,6.58,10.89,,2.16,1.73,3.99,7.22,6.68,5.17,3.02,4.31,3.34,2.48,23.144444,18.766667,27.427778,4.2164,16.819444,67.759495
US_SC_45043,2022-05-18,ChIJe4TinDsoAIkRTg5TEkAlSpM,Q505980,geoId/45043,US,United States of America,SC,South Carolina,45043,Georgetown County,US,USA,2,,,,,1,34336,61826,29318,32508,5911,6911,6021,5737,6661,8638,10954,7874,3119,2532508,33.41,-79.3,2681,76.264286,29,11,,-3,1,2.89,3.88,10.21,5.77,16.54,3.44,5.77,7.44,2.66,3.77,2.33,6.22,5.33,3.44,5.0,2.33,1.89,3.55,1.89,8.77,4.44,6.22,2.22,5.33,3.88,3.11,11.88,3.88,,2.0,4.11,5.11,4.33,2.77,3.88,5.33,2.77,4.44,3.77,,12.32,3.11,23.86,6.33,2.66,11.88,3.22,,4.11,5.77,2.66,2.0,5.11,44.84,1.55,2.55,2.22,2.33,2.11,2.66,4.88,11.54,2.22,2.33,2.22,4.33,8.55,4.88,6.99,3.0,2.0,3.66,2.11,22.361111,15.783333,29.833333,0.2032,15.798611,66.789911
US_SC_45043,2022-05-19,ChIJe4TinDsoAIkRTg5TEkAlSpM,Q505980,geoId/45043,US,United States of America,SC,South Carolina,45043,Georgetown County,US,USA,2,,,,,0,34336,61826,29318,32508,5911,6911,6021,5737,6661,8638,10954,7874,3119,2532508,33.41,-79.3,2681,76.264286,30,9,,-9,0,2.61,4.78,6.95,5.32,16.4,3.69,7.49,8.8,,4.13,1.96,5.32,4.24,2.28,4.02,3.91,2.82,3.26,1.85,11.62,4.34,7.28,2.17,3.15,5.21,4.34,13.47,4.56,3.04,1.74,4.34,5.97,4.78,2.39,4.13,4.24,3.26,3.37,2.71,2.06,13.14,1.96,25.74,6.84,3.58,11.08,,2.71,5.86,4.13,3.04,,7.06,43.87,,,2.28,2.28,3.48,3.8,5.0,10.21,,,,3.91,7.49,7.38,6.3,2.82,3.26,2.5,3.04,25.961111,21.011111,32.35,0.0,20.256944,70.65502
US_SC_45043,2022-05-20,ChIJe4TinDsoAIkRTg5TEkAlSpM,Q505980,geoId/45043,US,United States of America,SC,South Carolina,45043,Georgetown County,US,USA,2,,,,,0,34336,61826,29318,32508,5911,6911,6021,5737,6661,8638,10954,7874,3119,2532508,33.41,-79.3,2681,76.264286,26,5,120,-5,0,,6.49,7.59,7.26,16.18,1.87,5.94,5.06,2.31,3.52,1.76,5.5,4.73,2.64,4.4,1.76,3.08,2.31,1.54,9.35,3.3,7.59,2.75,1.65,4.62,3.08,10.34,4.84,,4.18,3.74,5.06,3.63,1.87,4.18,4.07,1.54,5.72,2.97,2.97,10.12,2.2,22.89,6.16,4.62,9.68,1.65,3.52,4.51,5.17,2.42,2.2,4.51,40.71,,1.65,2.09,,1.87,3.3,6.82,9.79,,1.98,1.98,3.85,6.71,5.28,6.82,2.31,3.3,4.07,1.76,27.166667,23.127778,32.427778,0.0,20.652778,66.858987
US_SC_45043,2022-05-21,ChIJe4TinDsoAIkRTg5TEkAlSpM,Q505980,geoId/45043,US,United States of America,SC,South Carolina,45043,Georgetown County,US,USA,2,,,,,37,34373,61826,29318,32508,5911,6911,6021,5737,6661,8638,10954,7874,3119,2532508,33.41,-79.3,2681,76.264286,25,8,,-6,0,1.92,6.23,7.67,5.63,14.14,2.52,6.11,6.95,,2.64,,5.99,4.19,1.68,3.59,1.92,2.76,2.76,,9.22,4.67,6.35,3.12,2.28,4.07,2.28,7.43,6.11,3.12,1.92,4.43,5.87,1.92,2.88,4.55,4.55,,4.79,2.52,2.28,10.54,,21.57,7.19,3.71,11.38,1.68,2.52,4.07,3.83,,2.16,5.99,42.05,,1.68,2.88,,2.52,4.79,4.43,11.98,,,2.04,5.63,8.03,3.59,4.43,,3.0,1.92,2.28,25.794444,23.416667,29.566667,0.0,22.006944,79.374875
US_SC_45043,2022-05-22,ChIJe4TinDsoAIkRTg5TEkAlSpM,Q505980,geoId/45043,US,United States of America,SC,South Carolina,45043,Georgetown County,US,USA,2,,,,,0,34373,61826,29318,32508,5911,6911,6021,5737,6661,8638,10954,7874,3119,2532508,33.41,-79.3,2681,76.264286,28,11,,-5,1,2.5,4.32,7.51,6.82,15.24,3.3,6.71,5.91,,2.96,2.39,4.66,6.48,2.73,2.96,2.5,2.62,1.71,,10.12,3.52,5.8,3.98,2.16,3.3,3.18,9.44,7.85,2.05,2.5,5.46,4.66,3.18,2.62,5.34,6.6,2.16,3.87,1.82,3.3,9.1,2.05,28.66,6.48,2.62,11.37,1.82,3.07,3.18,3.52,3.41,3.3,5.69,41.05,,1.71,2.27,1.93,3.18,2.96,3.87,8.07,,2.84,2.84,4.21,7.73,5.69,5.46,1.82,4.55,3.98,2.84,23.894444,21.061111,28.055556,0.6604,20.715278,82.816317
US_SC_45043,2022-05-23,ChIJe4TinDsoAIkRTg5TEkAlSpM,Q505980,geoId/45043,US,United States of America,SC,South Carolina,45043,Georgetown County,US,USA,2,,,,,1,34374,61826,29318,32508,5911,6911,6021,5737,6661,8638,10954,7874,3119,2532508,33.41,-79.3,2681,76.264286,18,3,,-8,2,1.9,5.5,5.92,4.86,15.65,3.49,8.78,7.4,3.07,2.75,1.48,5.71,4.23,2.85,4.23,2.75,2.43,2.54,1.48,10.26,4.97,5.08,3.49,2.96,7.83,3.49,10.89,7.72,2.22,2.85,3.28,4.86,3.38,2.22,5.39,5.18,1.8,3.81,3.91,3.28,10.57,,30.67,7.83,4.97,11.42,2.01,2.33,4.12,4.44,3.38,,4.55,48.22,2.01,2.12,2.75,2.22,2.12,2.96,6.56,9.09,2.75,,2.64,3.38,8.14,5.08,6.45,3.17,3.07,3.49,1.9,24.772222,20.744444,29.177778,2.63525,21.604167,82.327919
